GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
8314,32.56,53.4,83.25,7.39,4.95,-3.38,-23.93,-67.52,65.1,-9.15,-117.82,7.81,142.67,-110.01,32.67
8365,34.34,64.43,92.32,6.7,6.11,-4.2,-24.7,-70.49,72.43,-8.3,-114.99,7.8,168.66,-107.18,61.48
8416,28.02,48.82,84.61,7.86,4.04,-4.44,-27.25,-59.52,74.85,-9.4,-123.14,7.73,147.59,-115.4,32.19
8467,27.34,61.08,85.36,7.37,3.54,-5.69,-22.73,-65.58,70.59,-8.86,-119.79,7.98,152.43,-111.81,40.62
8518,34.06,62.15,89.69,10.92,4.03,-4.77,-20.97,-66.24,65.52,-11.73,-117.33,7.87,162.66,-109.46,53.2
8569,31.33,51.3,87.17,8.74,5.23,-3.84,-24.91,-61.66,61.67,-9.73,-123.53,7.86,145.3,-115.67,29.63
8620,31.78,58.24,85.87,8.11,3.42,-4.89,-27.39,-64.37,58.75,-10.67,-120.15,7.84,138.84,-112.31,26.52
8671,40.92,58.78,90.97,5.11,6.09,-3.79,-27.79,-56.79,56.98,-9.82,-126.46,7.96,160.67,-118.5,42.17
8722,22.67,55.73,88.52,9.29,5.41,-6.58,-25.44,-61.26,62.24,-8.29,-123.35,7.88,142.3,-115.47,26.83
8773,31.38,54.25,89.67,8.12,3.44,-4.99,-19.65,-71.48,65.05,-8.54,-116.51,7.92,147.24,-108.6,38.65
8824,23.35,52.5,90.4,11.02,2.85,-1.43,-25.26,-56.55,65.99,-4.56,-131.4,8.31,158.29,-123.09,35.2
8875,29.02,60.62,92.48,9.37,4.39,-4.01,-23.79,-57.16,69.7,-11.02,-125.85,7.98,169.6,-117.87,51.73
8926,28.4,64.89,90.2,6.74,3.38,-5.23,-25.31,-66.51,70.71,-9.96,-117.64,7.81,157.3,-109.83,47.47
8977,22.15,55.78,90.99,8.8,4.35,-4.64,-22.8,-83.75,69.47,-8.09,-103.82,7.73,132.26,-96.09,36.17
9028,31.97,48.19,87.67,8.61,3.26,-4.73,-23.67,-76.95,80.91,-7.38,-109.48,7.73,147.88,-101.75,46.13
9079,24.09,56.67,89.02,6.36,3.52,-4.57,-24.42,-66.22,64.55,-5.97,-121.17,7.9,143.02,-113.27,29.75
9130,31.19,58.99,85.31,10.12,3.32,-2.84,-19.66,-55.73,61.63,-11.07,-128.12,8.42,161.25,-119.7,41.56
9181,28.03,51.4,83.85,4.71,5.27,-2.59,-22.46,-71.91,71.87,-6.62,-115.22,7.8,141.57,-107.42,34.15
9232,26.66,58.0,85.13,8.16,4.99,-5.87,-23.57,-77.78,65.5,-7.95,-109.79,7.56,133.27,-102.24,31.03
9283,28.39,60.74,90.96,7.56,5.82,-1.03,-21.14,-62.99,56.73,-9.56,-124.19,8.25,155.49,-115.94,39.55
9334,28.79,61.12,85.83,7.68,7.74,-6.4,-17.91,-64.98,71.8,-11.75,-119.32,8.12,161.91,-111.2,50.71
9385,29.24,48.61,90.63,7.26,7.45,-4.4,-23.43,-72.38,71.68,-7.11,-115.35,7.84,147.55,-107.51,40.05
9436,25.97,62.78,88.41,5.63,3.76,-5.77,-17.74,-73.57,62.25,-8.81,-115.04,8.1,142.91,-106.95,35.97
9487,35.48,52.92,89.93,9.22,5.94,-5.9,-22.05,-70.67,64.13,-4.1,-118.98,7.99,154.9,-110.99,43.91
9538,37.92,53.1,89.24,9.62,2.05,-4.57,-20.92,-66.81,56.77,-6.14,-121.92,8.01,150.24,-113.91,36.33
9589,26.03,61.96,86.76,8.7,3.03,-3.45,-20.6,-62.34,72.97,-8.98,-122.74,8.18,164.09,-114.56,49.52
9640,27.44,57.29,86.64,8.57,4.89,-4.3,-20.92,-73.99,67.83,-6.62,-114.48,7.85,146.84,-106.63,40.21
9691,31.31,53.5,84.43,8.0,2.03,-3.55,-26.03,-59.31,68.57,-9.07,-124.29,7.96,149.89,-116.32,33.56
9742,28.9,58.55,87.49,8.17,4.57,-5.83,-21.47,-53.45,60.2,-10.0,-129.58,8.03,157.13,-121.55,35.58
9793,26.48,52.72,85.24,8.12,2.21,-5.18,-27.02,-55.57,72.54,-7.19,-129.51,7.99,152.35,-121.52,30.83
9844,27.2,49.95,89.07,6.0,5.93,-4.86,-24.9,-56.39,64.74,-6.05,-129.95,8.22,150.68,-121.72,28.96
9895,26.66,78.45,86.87,11.71,5.59,-3.03,-24.62,-58.05,63.49,-9.47,-125.44,7.97,177.6,-117.47,60.13
9946,25.65,59.11,86.42,7.36,2.98,-5.47,-21.88,-55.12,53.72,-11.8,-126.6,8.23,140.96,-118.36,22.59
9997,29.6,60.24,82.48,10.55,4.19,-5.04,-20.1,-66.88,74.06,-11.16,-117.85,7.88,157.95,-109.98,47.97

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,0.0,0.0,-0.0,0.0,0.0,0.0,-42.21,-33.44,-0.0,-0.0,27.87,-9.66,-75.65,18.21,-57.45
52,0.0,-0.0,0.0,-0.0,-0.0,0.0,-53.33,-28.45,-0.0,0.0,25.34,-10.05,-81.78,15.29,-66.49
103,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-40.54,-27.98,0.0,-0.0,21.46,-10.08,-68.52,11.38,-57.14
154,-0.0,0.0,0.0,-0.0,0.0,0.0,-49.98,-38.33,0.0,-0.0,32.25,-9.83,-88.31,22.42,-65.88
205,0.0,-0.0,-0.0,0.0,0.0,0.0,-47.66,-12.31,-0.0,0.0,9.07,-9.61,-59.97,-0.54,-60.51
256,-0.0,0.0,0.0,0.0,-0.0,-0.0,-44.4,-5.87,-0.0,0.0,4.91,-9.83,-50.27,-4.92,-55.19
307,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-44.36,-14.47,0.0,-0.0,10.4,-10.02,-58.84,0.37,-58.46
358,0.0,0.0,0.0,-0.0,-0.0,0.0,-44.41,-28.77,0.0,0.0,24.31,-9.41,-73.18,14.9,-58.28
409,0.0,-0.0,-0.0,-0.0,0.0,0.0,-49.14,-23.86,-0.0,-0.0,21.96,-9.42,-73.0,12.54,-60.46
460,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-44.32,-26.26,0.0,0.0,20.64,-9.71,-70.59,10.93,-59.66
511,0.0,-0.0,0.0,-0.0,0.0,-0.0,-52.61,-11.35,-0.0,0.0,11.95,-10.22,-63.95,1.73,-62.23
562,-0.0,0.0,0.0,0.0,-0.0,0.0,-44.86,-23.15,0.0,0.0,18.76,-9.87,-68.0,8.89,-59.12
613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-39.2,-36.22,0.0,-0.0,30.48,-9.83,-75.42,20.64,-54.77
664,-0.0,0.0,0.0,0.0,0.0,-0.0,-40.48,-28.28,0.0,-0.0,23.37,-9.13,-68.76,14.24,-54.52
715,-0.0,-0.0,-0.0,0.0,0.0,0.0,-40.24,-23.47,0.0,0.0,16.99,-9.66,-63.7,7.33,-56.38
766,0.0,0.0,0.0,0.0,0.0,0.0,-39.44,-40.55,-0.0,0.0,33.45,-9.57,-79.99,23.88,-56.11
817,0.0,0.0,-0.0,-0.0,-0.0,0.0,-45.93,-18.86,0.0,0.0,14.57,-9.25,-64.79,5.31,-59.48
868,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-38.15,-29.72,-0.0,0.0,21.93,-10.14,-67.87,11.79,-56.08
919,0.0,-0.0,0.0,0.0,-0.0,0.0,-45.06,-22.27,0.0,-0.0,19.6,-9.1,-67.33,10.5,-56.83
970,-0.0,-0.0,0.0,0.0,0.0,-0.0,-43.06,-23.62,-0.0,-0.0,19.33,-9.38,-66.68,9.95,-56.74
1021,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-49.45,-15.25,0.0,-0.0,11.67,-10.41,-64.7,1.26,-63.43
1072,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-56.39,-17.3,-0.0,-0.0,14.26,-10.46,-73.68,3.8,-69.88
1123,0.0,0.0,0.0,0.0,-0.0,0.0,-35.77,-29.65,-0.0,-0.0,22.48,-9.27,-65.42,13.21,-52.21
1174,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-38.03,-26.82,0.0,-0.0,20.45,-9.43,-64.85,11.01,-53.84
1225,0.0,-0.0,-0.0,0.0,0.0,-0.0,-34.34,-32.44,0.0,0.0,25.98,-9.59,-66.79,16.38,-50.4
1276,0.0,-0.0,-0.0,0.0,-0.0,0.0,-48.95,-21.98,-0.0,0.0,20.16,-9.74,-70.94,10.42,-60.51
1327,-0.0,0.0,-0.0,0.0,0.0,-0.0,-43.43,-27.66,0.0,-0.0,22.03,-9.41,-71.09,12.62,-58.47
1378,-0.0,0.0,0.0,-0.0,0.0,0.0,-41.44,-23.5,-0.0,-0.0,20.04,-10.24,-64.94,9.8,-55.13
1429,0.0,-0.0,0.0,-0.0,0.0,0.0,-44.28,-23.51,0.0,-0.0,20.58,-9.32,-67.79,11.26,-56.53
1480,0.0,0.0,0.0,-0.0,0.0,-0.0,-47.8,-23.3,0.0,0.0,21.9,-9.37,-71.1,12.53,-58.57
1531,0.0,0.0,0.0,0.0,-0.0,-0.0,-40.41,-32.43,0.0,0.0,26.02,-9.53,-72.84,16.49,-56.35
1582,0.0,-0.0,-0.0,0.0,-0.0,0.0,-53.09,-34.93,0.0,-0.0,31.21,-9.9,-88.03,21.3,-66.72
1633,0.0,0.0,-0.0,0.0,0.0,0.0,-38.39,-23.39,0.0,0.0,18.09,-9.53,-61.78,8.56,-53.22
1684,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-45.3,-23.16,0.0,0.0,20.81,-9.4,-68.46,11.41,-57.05
1735,0.0,0.0,0.0,0.0,0.0,-0.0,-38.12,-29.47,-0.0,-0.0,23.71,-9.65,-67.59,14.06,-53.54
1786,0.0,0.0,0.0,0.0,0.0,0.0,-50.9,-21.44,0.0,0.0,19.13,-10.24,-72.33,8.9,-63.44
1837,-0.0,0.0,0.0,-0.0,0.0,0.0,-45.15,-29.53,0.0,-0.0,25.23,-9.91,-74.68,15.32,-59.36
1888,0.0,0.0,-0.0,0.0,-0.0,0.0,-41.93,-29.35,0.0,-0.0,23.64,-9.85,-71.28,13.79,-57.49
1939,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-45.64,-30.33,0.0,0.0,27.14,-9.18,-75.96,17.96,-58.0
1990,0.0,0.0,0.0,-0.0,0.0,-0.0,-47.62,-16.75,0.0,0.0,14.64,-9.91,-64.37,4.72,-59.65
2041,0.0,0.0,0.0,0.0,-0.0,0.0,-40.57,-35.93,-0.0,-0.0,30.1,-10.04,-76.5,20.05,-56.45
2092,-0.0,0.0,0.0,-0.0,-0.0,0.0,-37.71,-29.79,-0.0,0.0,22.53,-10.11,-67.5,12.42,-55.09
2143,0.0,0.0,-0.0,0.0,0.0,0.0,-47.49,-28.34,0.0,0.0,25.86,-9.99,-75.83,15.87,-59.96
2194,0.0,0.0,-0.0,-0.0,-0.0,0.0,-41.38,-28.69,-0.0,-0.0,23.56,-9.37,-70.07,14.19,-55.89
2245,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-37.4,-41.51,-0.0,0.0,35.55,-9.08,-78.91,26.48,-52.44
2296,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-49.38,-31.04,-0.0,-0.0,24.6,-10.03,-80.42,14.57,-65.86
2347,-0.0,0.0,-0.0,0.0,-0.0,0.0,-45.1,-37.57,0.0,-0.0,33.67,-10.0,-82.68,23.67,-59.0
2398,-0.0,-0.0,0.0,-0.0,0.0,0.0,-45.76,-28.01,-0.0,-0.0,25.37,-9.53,-73.77,15.84,-57.93
2449,0.0,-0.0,-0.0,0.0,0.0,0.0,-39.88,-37.47,0.0,-0.0,31.5,-9.81,-77.35,21.69,-55.65
2500,-0.0,0.0,-0.0,0.0,0.0,-0.0,-43.92,-30.7,-0.0,0.0,26.28,-9.71,-74.62,16.57,-58.05
2551,-0.0,0.0,-0.0,0.0,-0.0,0.0,-38.12,-38.9,-0.0,-0.0,32.09,-9.6,-77.01,22.49,-54.52
2602,-0.0,0.0,0.0,0.0,0.0,0.0,-48.33,-40.8,0.0,0.0,37.2,-9.85,-89.13,27.35,-61.78
2653,0.0,-0.0,0.0,0.0,0.0,-0.0,-46.98,-28.79,-0.0,0.0,24.98,-9.38,-75.77,15.6,-60.17
2704,0.0,0.0,0.0,-0.0,0.0,-0.0,-36.47,-42.27,0.0,-0.0,35.95,-10.18,-78.74,25.77,-52.97
2755,-0.0,-0.0,0.0,0.0,-0.0,0.0,-43.6,-29.18,0.0,-0.0,22.59,-9.55,-72.78,13.04,-59.74
2806,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-29.85,-32.88,0.0,-0.0,25.23,-9.8,-62.72,15.43,-47.29
2857,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-42.6,-29.69,-0.0,0.0,24.64,-10.08,-72.3,14.56,-57.73
2908,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-44.38,-8.54,0.0,-0.0,6.99,-9.38,-52.92,-2.39,-55.31
2959,0.0,-0.0,0.0,0.0,-0.0,-0.0,-44.0,-0.7,0.0,-0.0,-0.77,-9.17,-44.69,-9.94,-54.63
3010,0.0,-0.0,0.0,0.0,-0.0,0.0,-41.12,-10.43,0.0,0.0,8.45,-8.73,-51.55,-0.28,-51.83
3061,0.0,0.0,-0.0,-0.0,-0.0,0.0,-43.36,-4.28,0.0,-0.0,4.04,-9.23,-47.64,-5.19,-52.83
3112,-0.0,0.0,0.0,-0.0,0.0,0.0,-44.61,-8.93,0.0,0.0,7.97,-9.32,-53.55,-1.35,-54.89
3163,-0.0,0.0,-0.0,0.0,0.0,0.0,-49.36,-6.77,0.0,0.0,6.72,-9.23,-56.13,-2.52,-58.64
3214,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-46.13,-10.19,0.0,0.0,11.34,-8.61,-56.32,2.73,-53.59
3265,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-42.37,-19.97,0.0,0.0,18.89,-8.74,-62.34,10.16,-52.18
3316,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-44.24,-21.75,-0.0,-0.0,19.56,-9.34,-65.98,10.22,-55.76
3367,-0.0,0.0,0.0,0.0,0.0,-0.0,-43.7,-14.76,-0.0,0.0,14.08,-9.18,-58.46,4.91,-53.55
3418,0.0,0.0,-0.0,0.0,0.0,0.0,-45.63,-41.91,-0.0,0.0,37.39,-9.41,-87.54,27.98,-59.56
3469,0.0,-0.0,0.0,0.0,-0.0,0.0,-48.46,-16.03,-0.0,0.0,15.35,-9.25,-64.49,6.1,-58.39
3520,0.0,0.0,-0.0,-0.0,0.0,-0.0,-43.74,-6.75,0.0,0.0,7.3,-9.19,-50.49,-1.89,-52.38
3571,-0.0,0.0,0.0,0.0,0.0,-0.0,-43.89,-7.6,-0.0,-0.0,7.62,-8.42,-51.49,-0.81,-52.29
3622,0.0,0.0,0.0,-0.0,-0.0,0.0,-36.94,-18.85,-0.0,0.0,14.84,-8.36,-55.8,6.48,-49.31
3673,-0.0,-0.0,-0.0,0.0,0.0,0.0,-30.86,-21.06,-0.0,0.0,15.94,-8.59,-51.92,7.34,-44.57
3724,0.0,0.0,-0.0,0.0,-0.0,-0.0,-43.2,-6.13,0.0,0.0,4.12,-8.23,-49.32,-4.12,-53.44
3775,-0.0,-0.0,0.0,0.0,0.0,0.0,-46.24,-1.09,-0.0,-0.0,2.02,-9.19,-47.32,-7.17,-54.5
3826,0.0,0.0,0.0,-0.0,-0.0,-0.0,-45.77,-6.05,-0.0,0.0,5.03,-9.43,-51.83,-4.4,-56.22
3877,-0.0,0.0,0.0,-0.0,-0.0,0.0,-48.85,-11.68,0.0,-0.0,10.37,-9.21,-60.53,1.16,-59.37
3928,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-40.04,-25.01,-0.0,-0.0,21.5,-8.73,-65.04,12.77,-52.27
3979,0.0,0.0,0.0,-0.0,-0.0,0.0,-47.17,-8.12,-0.0,-0.0,7.5,-9.07,-55.29,-1.56,-56.85
4030,-0.0,0.0,0.0,0.0,-0.0,0.0,-39.39,-20.26,0.0,-0.0,16.65,-9.31,-59.64,7.34,-52.31
4081,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.55,-14.6,-0.0,0.0,12.35,-8.85,-58.15,3.5,-54.65
4132,0.0,-0.0,-0.0,-0.0,0.0,0.0,-45.29,-11.29,0.0,-0.0,10.86,-8.72,-56.58,2.14,-54.44
4183,0.0,-0.0,0.0,0.0,0.0,-0.0,-46.14,-10.76,-0.0,0.0,11.35,-8.98,-56.9,2.37,-54.53
4234,-0.0,-0.0,0.0,0.0,0.0,0.0,-40.77,-17.83,-0.0,0.0,15.29,-8.51,-58.6,6.78,-51.82
4285,0.0,-0.0,0.0,0.0,-0.0,-0.0,-41.32,-17.28,0.0,-0.0,15.01,-8.43,-58.61,6.58,-52.03
4336,0.0,-0.0,0.0,-0.0,0.0,0.0,-47.23,-18.67,-0.0,-0.0,17.47,-8.65,-65.9,8.82,-57.08
4387,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-55.8,13.15,-0.0,0.0,-7.61,-8.68,-42.65,-16.29,-58.94
4438,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-52.32,-14.62,0.0,-0.0,14.83,-9.22,-66.94,5.61,-61.33
4489,0.0,0.0,-0.0,0.0,-0.0,0.0,-49.65,-4.59,0.0,-0.0,6.74,-8.71,-54.24,-1.97,-56.21
4540,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-54.44,-8.43,-0.0,-0.0,10.32,-9.27,-62.87,1.04,-61.83
4591,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-40.62,-16.8,0.0,-0.0,14.33,-8.56,-57.42,5.77,-51.65
4642,0.0,-0.0,0.0,-0.0,0.0,-0.0,-47.67,-14.26,0.0,-0.0,12.29,-8.76,-61.94,3.53,-58.4
4693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-45.94,-12.09,0.0,-0.0,11.64,-9.21,-58.03,2.43,-55.6
4744,0.0,-0.0,-0.0,0.0,-0.0,0.0,-46.58,-17.06,-0.0,-0.0,13.12,-8.87,-63.64,4.25,-59.39
4795,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-39.51,-16.5,-0.0,-0.0,13.75,-8.37,-56.02,5.39,-50.63
4846,0.0,0.0,0.0,0.0,0.0,0.0,-46.54,-18.03,-0.0,0.0,13.52,-8.74,-64.57,4.78,-59.79
4897,0.0,-0.0,0.0,0.0,-0.0,0.0,-44.31,-16.87,0.0,0.0,12.44,-8.39,-61.18,4.05,-57.12
4948,0.0,-0.0,0.0,0.0,0.0,0.0,-45.9,-16.98,-0.0,-0.0,14.99,-9.14,-62.88,5.85,-57.03
4999,0.0,0.0,0.0,0.0,-0.0,-0.0,-50.83,-20.64,-0.0,-0.0,17.08,-9.41,-71.47,7.66,-63.81
5050,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-51.0,-9.04,-0.0,-0.0,7.1,-9.31,-60.04,-2.21,-62.25
5101,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-48.31,0.37,0.0,-0.0,-1.91,-9.21,-47.94,-11.13,-59.06
5152,0.0,0.0,0.0,0.0,0.0,0.0,-54.05,-10.87,-0.0,0.0,7.88,-9.15,-64.92,-1.27,-66.19
5203,-0.0,-0.0,0.0,0.0,-0.0,0.0,-49.85,-5.89,0.0,0.0,3.53,-9.2,-55.73,-5.67,-61.4
5254,-0.0,-0.0,0.0,0.0,0.0,-0.0,-49.53,-6.22,-0.0,-0.0,2.86,-9.13,-55.75,-6.27,-62.02
5305,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-43.08,-3.0,0.0,0.0,-1.68,-8.71,-46.08,-10.39,-56.47
5356,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-48.95,-6.48,0.0,0.0,5.03,-8.53,-55.43,-3.51,-58.93
5407,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-48.01,-12.65,0.0,-0.0,10.75,-8.93,-60.66,1.81,-58.85
5458,-0.0,0.0,-0.0,-0.0,0.0,0.0,-51.29,-2.93,0.0,0.0,0.1,-9.53,-54.21,-9.43,-63.65
5509,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-43.93,-2.83,-0.0,-0.0,3.47,-8.68,-46.77,-5.2,-51.97
5560,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-43.87,-8.38,0.0,-0.0,4.72,-9.05,-52.25,-4.33,-56.58
5611,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-52.03,-2.99,-0.0,-0.0,4.57,-9.19,-55.02,-4.62,-59.64
5662,-0.0,-0.0,0.0,0.0,0.0,-0.0,-52.34,-4.74,-0.0,-0.0,4.05,-9.36,-57.08,-5.31,-62.39
5713,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-53.93,-14.19,-0.0,0.0,15.37,-9.13,-68.12,6.23,-61.89
5764,-0.0,0.0,-0.0,-0.0,0.0,0.0,-46.77,-8.84,-0.0,0.0,6.38,-9.98,-55.61,-3.6,-59.22
5815,-0.0,0.0,0.0,0.0,0.0,0.0,-53.55,3.91,-0.0,0.0,-1.82,-8.65,-49.64,-10.47,-60.11
5866,0.0,-0.0,0.0,0.0,0.0,0.0,-45.49,-27.66,0.0,-0.0,25.18,-9.65,-73.15,15.52,-57.63
5917,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-47.47,-25.46,-0.0,0.0,20.03,-9.42,-72.93,10.61,-62.32
5968,0.0,0.0,0.0,-0.0,-0.0,-0.0,-39.25,6.24,0.0,0.0,-8.76,-9.04,-33.01,-17.8,-50.81
6019,0.0,-0.0,0.0,-0.0,0.0,-0.0,-46.15,7.7,0.0,0.0,-8.51,-8.94,-38.44,-17.45,-55.89
6070,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.92,-7.71,0.0,0.0,7.3,-9.09,-50.63,-1.79,-52.42
6121,0.0,-0.0,-0.0,0.0,0.0,-0.0,-43.38,-14.99,0.0,0.0,9.97,-10.27,-58.37,-0.3,-58.67
6172,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-42.62,-12.65,0.0,-0.0,10.95,-9.26,-55.27,1.69,-53.58
6223,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-42.02,-13.59,0.0,-0.0,12.76,-9.6,-55.61,3.16,-52.45
6274,-0.0,0.0,0.0,0.0,0.0,-0.0,-39.35,-22.39,-0.0,-0.0,17.22,-9.84,-61.75,7.38,-54.37
6325,0.0,-0.0,0.0,0.0,-0.0,0.0,-44.75,-1.19,0.0,-0.0,3.1,-8.57,-45.94,-5.47,-51.41
6376,0.0,-0.0,-0.0,0.0,0.0,0.0,-43.92,-10.99,-0.0,-0.0,12.39,-8.29,-54.91,4.1,-50.81
6427,0.0,-0.0,-0.0,-0.0,0.0,0.0,-47.35,-15.09,0.0,0.0,14.86,-8.8,-62.44,6.06,-56.38
6478,-0.0,0.0,0.0,-0.0,0.0,-0.0,-43.28,-7.99,-0.0,0.0,4.87,-9.2,-51.27,-4.33,-55.6
6529,-0.0,-0.0,0.0,0.0,0.0,0.0,-44.26,-16.74,0.0,-0.0,13.68,-8.36,-61.0,5.31,-55.69
6580,-0.0,0.0,0.0,0.0,0.0,-0.0,-49.17,-8.48,-0.0,-0.0,9.73,-8.93,-57.65,0.8,-56.85
6631,0.0,0.0,-0.0,0.0,0.0,-0.0,-46.3,-7.0,0.0,0.0,6.37,-9.05,-53.3,-2.68,-55.97
6682,0.0,0.0,-0.0,-0.0,0.0,-0.0,-51.14,-15.4,0.0,0.0,17.8,-9.04,-66.55,8.76,-57.79
6733,0.0,0.0,-0.0,0.0,0.0,-0.0,-46.93,-8.7,-0.0,0.0,8.12,-8.94,-55.63,-0.82,-56.44
6784,-0.0,-0.0,0.0,0.0,0.0,0.0,-46.17,-10.91,0.0,0.0,12.21,-8.94,-57.08,3.27,-53.81
6835,0.0,0.0,-0.0,0.0,0.0,-0.0,-52.82,-5.85,0.0,0.0,7.82,-9.01,-58.67,-1.19,-59.86
6886,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-52.4,8.22,-0.0,-0.0,-6.62,-9.09,-44.17,-15.71,-59.89
6937,0.0,-0.0,-0.0,-0.0,0.0,0.0,-53.86,-19.61,0.0,-0.0,19.47,-9.41,-73.47,10.06,-63.41
6988,0.0,0.0,0.0,0.0,-0.0,0.0,-34.93,-21.08,0.0,0.0,15.86,-9.52,-56.01,6.34,-49.67
7039,-0.0,0.0,-0.0,0.0,0.0,0.0,-48.06,-9.95,0.0,-0.0,8.48,-9.11,-58.01,-0.63,-58.63
7090,0.0,0.0,0.0,0.0,0.0,-0.0,-44.82,-22.18,-0.0,-0.0,20.16,-10.02,-67.01,10.14,-56.87
7141,-0.0,-0.0,-0.0,0.0,0.0,0.0,-42.38,-20.46,-0.0,0.0,14.73,-9.34,-62.84,5.39,-57.45
7192,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-42.13,-26.1,0.0,-0.0,21.12,-9.49,-68.23,11.63,-56.6
7243,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-41.73,-22.79,0.0,-0.0,20.05,-9.48,-64.52,10.57,-53.95
7294,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-30.2,-28.5,-0.0,0.0,21.32,-9.12,-58.7,12.2,-46.5
7345,0.0,0.0,0.0,0.0,-0.0,0.0,-50.36,-24.24,-0.0,-0.0,21.03,-10.07,-74.59,10.97,-63.63
7396,0.0,0.0,-0.0,0.0,0.0,0.0,-49.78,-33.58,0.0,0.0,31.53,-10.11,-83.36,21.42,-61.95
7447,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-47.15,-15.79,0.0,-0.0,13.67,-9.55,-62.94,4.12,-58.82
7498,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.63,-35.75,-0.0,-0.0,28.23,-9.61,-80.38,18.62,-61.76
7549,0.0,-0.0,0.0,0.0,-0.0,-0.0,-48.55,-21.19,-0.0,-0.0,19.1,-9.14,-69.74,9.96,-59.78
7600,-0.0,0.0,-0.0,-0.0,0.0,0.0,-43.56,-33.15,0.0,0.0,28.2,-9.29,-76.7,18.91,-57.79
7651,-0.0,0.0,-0.0,-0.0,0.0,0.0,-47.78,-20.42,-0.0,-0.0,17.25,-9.21,-68.2,8.04,-60.16
7702,0.0,-0.0,0.0,0.0,-0.0,0.0,-43.61,-28.82,0.0,-0.0,25.77,-9.15,-72.43,16.62,-55.81
7753,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-38.55,-46.38,-0.0,-0.0,40.85,-9.19,-84.93,31.66,-53.26
7804,-0.0,0.0,-0.0,0.0,-0.0,0.0,-55.09,-21.86,0.0,0.0,20.09,-9.53,-76.94,10.57,-66.38
7855,0.0,-0.0,-0.0,0.0,0.0,0.0,-48.69,-19.99,-0.0,-0.0,18.42,-9.96,-68.68,8.46,-60.22
7906,-0.0,0.0,0.0,0.0,0.0,0.0,-52.82,11.09,-0.0,-0.0,-8.2,-9.49,-41.73,-17.69,-59.42
7957,0.0,-0.0,-0.0,0.0,0.0,-0.0,-47.06,-2.61,-0.0,-0.0,2.7,-9.63,-49.67,-6.93,-56.6
8008,0.0,0.0,-0.0,0.0,-0.0,0.0,-45.17,13.87,-0.0,0.0,-13.77,-8.7,-31.3,-22.47,-53.77
8059,-0.0,0.0,0.0,0.0,-0.0,-0.0,-43.08,-0.21,-0.0,0.0,-0.94,-8.93,-43.29,-9.87,-53.16
